Friction_Angle,Cohesion,Slope_Angle,Rainfall_Intensity,Rainfall_Duration,Permeability,FOS
20,15,90,60,16,0.001,0.82
20,15,90,60,20,0.001,0.82
20,15,90,60,24,0.001,0.82
20,20,90,10,0,0.001,1.106
20,20,90,10,1,0.001,1.046
20,20,90,10,2,0.001,1.022
20,20,90,10,3,0.001,1.042
20,20,90,10,4,0.001,1.04
20,20,90,10,8,0.001,1.032
20,20,90,10,12,0.001,1.027
20,20,90,10,16,0.001,1.024
20,20,90,10,20,0.001,1.019
20,20,90,10,24,0.001,1.016
20,20,90,30,0,0.001,1.106
20,20,90,30,1,0.001,1.021
20,20,90,30,2,0.001,1.038
20,20,90,30,3,0.001,1.093
20,20,90,30,4,0.001,1.029
20,20,90,30,8,0.001,1.08
20,20,90,30,12,0.001,1.007
20,20,90,30,16,0.001,1.067
20,20,90,30,20,0.001,0.997
20,20,90,30,24,0.001,0.996
20,20,90,60,0,0.001,1.106
20,20,90,60,1,0.001,1.038
20,20,90,60,2,0.001,1.029
20,20,90,60,3,0.001,1.023
20,20,90,60,4,0.001,1.018
20,20,90,60,8,0.001,0.999
20,20,90,60,12,0.001,0.992
20,20,90,60,16,0.001,0.992
20,20,90,60,20,0.001,0.992
20,20,90,60,24,0.001,0.992
25,0,90,10,0,0.001,0.385
25,0,90,10,1,0.001,0.378
25,0,90,10,2,0.001,0.374
25,0,90,10,3,0.001,0.371
25,0,90,10,4,0.001,0.368
25,0,90,10,8,0.001,0.354
25,0,90,10,12,0.001,0.345
25,0,90,10,16,0.001,0.338
25,0,90,10,20,0.001,0.33
25,0,90,10,24,0.001,0.322
25,0,90,30,0,0.001,0.385
25,0,90,30,1,0.001,0.371
25,0,90,30,2,0.001,0.359
25,0,90,30,3,0.001,0.353
25,0,90,30,4,0.001,0.347
25,0,90,30,8,0.001,0.327
25,0,90,30,12,0.001,0.308
25,0,90,30,16,0.001,0.293
25,0,90,30,20,0.001,0.284
25,0,90,30,24,0.001,0.283
25,0,90,60,0,0.001,0.385
25,0,90,60,1,0.001,0.359
25,0,90,60,2,0.001,0.347
25,0,90,60,3,0.001,0.337
25,0,90,60,4,0.001,0.328
25,0,90,60,8,0.001,0.293
25,0,90,60,12,0.001,0.287
25,0,90,60,16,0.001,0.286
25,0,90,60,20,0.001,0.286
25,0,90,60,24,0.001,0.286
25,5,90,10,0,0.001,0.637
25,5,90,10,1,0.001,0.633
25,5,90,10,2,0.001,0.63
25,5,90,10,3,0.001,0.627
25,5,90,10,4,0.001,0.626
25,5,90,10,8,0.001,0.618
25,5,90,10,12,0.001,0.611
25,5,90,10,16,0.001,0.606
25,5,90,10,20,0.001,0.601
25,5,90,10,24,0.001,0.596
25,5,90,30,0,0.001,0.637
25,5,90,30,1,0.001,0.628
25,5,90,30,2,0.001,0.623
25,5,90,30,3,0.001,0.618
25,5,90,30,4,0.001,0.612
25,5,90,30,8,0.001,0.598
25,5,90,30,12,0.001,0.527
25,5,90,30,16,0.001,0.512
25,5,90,30,20,0.001,0.503
25,5,90,30,24,0.001,0.502
25,5,90,60,0,0.001,0.637
25,5,90,60,1,0.001,0.622
25,5,90,60,2,0.001,0.613
25,5,90,60,3,0.001,0.605
25,5,90,60,4,0.001,0.599
25,5,90,60,8,0.001,0.512
25,5,90,60,12,0.001,0.495
25,5,90,60,16,0.001,0.494
25,5,90,60,20,0.001,0.494
25,5,90,60,24,0.001,0.494
25,10,90,10,0,0.001,0.802
25,10,90,10,1,0.001,0.799
25,10,90,10,2,0.001,0.796
25,10,90,10,3,0.001,0.795
25,10,90,10,4,0.001,0.793
25,10,90,10,8,0.001,0.787
25,10,90,10,12,0.001,0.781
25,10,90,10,16,0.001,0.776
25,10,90,10,20,0.001,0.771
25,10,90,10,24,0.001,0.766
25,10,90,30,0,0.001,0.802
25,10,90,30,1,0.001,0.795
25,10,90,30,2,0.001,0.79
25,10,90,30,3,0.001,0.786
25,10,90,30,4,0.001,0.782
25,10,90,30,8,0.001,0.768
25,10,90,30,12,0.001,0.755
25,10,90,30,16,0.001,0.747
25,10,90,30,20,0.001,0.742
25,10,90,30,24,0.001,0.742
25,10,90,60,0,0.001,0.802
25,10,90,60,1,0.001,0.79
25,10,90,60,2,0.001,0.782
25,10,90,60,3,0.001,0.775
25,10,90,60,4,0.001,0.769
25,10,90,60,8,0.001,0.746
25,10,90,60,12,0.001,0.736
25,10,90,60,16,0.001,0.736
25,10,90,60,20,0.001,0.736
25,10,90,60,24,0.001,0.736
25,15,90,10,0,0.001,0.978
25,15,90,10,1,0.001,0.973
25,15,90,10,2,0.001,0.971
25,15,90,10,3,0.001,0.954
25,15,90,10,4,0.001,0.953
25,15,90,10,8,0.001,0.947
25,15,90,10,12,0.001,0.941
25,15,90,10,16,0.001,0.937
25,15,90,10,20,0.001,0.932
25,15,90,10,24,0.001,0.928
25,15,90,30,0,0.001,0.978
25,15,90,30,1,0.001,0.954
25,15,90,30,2,0.001,0.95
25,15,90,30,3,0.001,0.946
25,15,90,30,4,0.001,0.942
25,15,90,30,8,0.001,0.93
25,15,90,30,12,0.001,0.92
25,15,90,30,16,0.001,0.917
25,15,90,30,20,0.001,0.909
25,15,90,30,24,0.001,0.909
25,15,90,60,0,0.001,0.978
25,15,90,60,1,0.001,0.963
25,15,90,60,2,0.001,0.942
25,15,90,60,3,0.001,0.936
25,15,90,60,4,0.001,0.931
25,15,90,60,8,0.001,0.911
25,15,90,60,12,0.001,0.904
25,15,90,60,16,0.001,0.903
25,15,90,60,20,0.001,0.903
25,15,90,60,24,0.001,0.903
25,20,90,10,0,0.001,1.149
25,20,90,10,1,0.001,1.144
25,20,90,10,2,0.001,1.141
25,20,90,10,3,0.001,1.139
25,20,90,10,4,0.001,1.134
25,20,90,10,8,0.001,1.13
25,20,90,10,12,0.001,1.122
25,20,90,10,16,0.001,1.117
25,20,90,10,20,0.001,1.112
25,20,90,10,24,0.001,1.107
25,20,90,30,0,0.001,1.149
25,20,90,30,1,0.001,1.139
25,20,90,30,2,0.001,1.134
25,20,90,30,3,0.001,1.129
25,20,90,30,4,0.001,1.124
25,20,90,30,8,0.001,1.109
25,20,90,30,12,0.001,1.097
25,20,90,30,16,0.001,1.087
25,20,90,30,20,0.001,1.083
25,20,90,30,24,0.001,1.083
25,20,90,60,0,0.001,1.149
25,20,90,60,1,0.001,1.134
25,20,90,60,2,0.001,1.124
25,20,90,60,3,0.001,1.116
25,20,90,60,4,0.001,1.11
25,20,90,60,8,0.001,1.087
25,20,90,60,12,0.001,1.078
25,20,90,60,16,0.001,1.077
25,20,90,60,20,0.001,1.077
25,20,90,60,24,0.001,1.077
30,0,90,10,0,0.001,0.472
30,0,90,10,1,0.001,0.463
30,0,90,10,2,0.001,0.458
30,0,90,10,3,0.001,0.454
30,0,90,10,4,0.001,0.451
30,0,90,10,8,0.001,0.437
30,0,90,10,12,0.001,0.424
30,0,90,10,16,0.001,0.414
30,0,90,10,20,0.001,0.405
30,0,90,10,24,0.001,0.396
30,0,90,30,0,0.001,0.472
30,0,90,30,1,0.001,0.454
30,0,90,30,2,0.001,0.445
30,0,90,30,3,0.001,0.436
30,0,90,30,4,0.001,0.426
30,0,90,30,8,0.001,0.401
30,0,90,30,12,0.001,0.378
30,0,90,30,16,0.001,0.36
30,0,90,30,20,0.001,0.35
30,0,90,30,24,0.001,0.348
30,0,90,60,0,0.001,0.472
30,0,90,60,1,0.001,0.445
30,0,90,60,2,0.001,0.426
30,0,90,60,3,0.001,0.413
30,0,90,60,4,0.001,0.402
30,0,90,60,8,0.001,0.36
30,0,90,60,12,0.001,0.339
30,0,90,60,16,0.001,0.338
30,0,90,60,20,0.001,0.338
30,0,90,60,24,0.001,0.338
30,5,90,10,0,0.001,0.745
30,5,90,10,1,0.001,0.74
30,5,90,10,2,0.001,0.736
30,5,90,10,3,0.001,0.733
30,5,90,10,4,0.001,0.731
30,5,90,10,8,0.001,0.657
30,5,90,10,12,0.001,0.643
30,5,90,10,16,0.001,0.634
30,5,90,10,20,0.001,0.625
30,5,90,10,24,0.001,0.616
30,5,90,30,0,0.001,0.745
30,5,90,30,1,0.001,0.734
30,5,90,30,2,0.001,0.728
30,5,90,30,3,0.001,0.656
30,5,90,30,4,0.001,0.647
30,5,90,30,8,0.001,0.621
30,5,90,30,12,0.001,0.598
30,5,90,30,16,0.001,0.579
30,5,90,30,20,0.001,0.569
30,5,90,30,24,0.001,0.567
30,5,90,60,0,0.001,0.745
30,5,90,60,1,0.001,0.727
30,5,90,60,2,0.001,0.646
30,5,90,60,3,0.001,0.632
30,5,90,60,4,0.001,0.622
30,5,90,60,8,0.001,0.579
30,5,90,60,12,0.001,0.558
30,5,90,60,16,0.001,0.557
30,5,90,60,20,0.001,0.557
30,5,90,60,24,0.001,0.557
30,10,90,10,0,0.001,0.914
30,10,90,10,1,0.001,0.91
30,10,90,10,2,0.001,0.906
30,10,90,10,3,0.001,0.904
30,10,90,10,4,0.001,0.902
30,10,90,10,8,0.001,0.892
30,10,90,10,12,0.001,0.884
30,10,90,10,16,0.001,0.877
30,10,90,10,20,0.001,0.871
30,10,90,10,24,0.001,0.865
30,10,90,30,0,0.001,0.914
30,10,90,30,1,0.001,0.904
30,10,90,30,2,0.001,0.898
30,10,90,30,3,0.001,0.892
30,10,90,30,4,0.001,0.885
30,10,90,30,8,0.001,0.868
30,10,90,30,12,0.001,0.852
30,10,90,30,16,0.001,0.841
30,10,90,30,20,0.001,0.837
30,10,90,30,24,0.001,0.836
30,10,90,60,0,0.001,0.914
30,10,90,60,1,0.001,0.898
30,10,90,60,2,0.001,0.885
30,10,90,60,3,0.001,0.876
30,10,90,60,4,0.001,0.869
30,10,90,60,8,0.001,0.841
30,10,90,60,12,0.001,0.829
30,10,90,60,16,0.001,0.829
30,10,90,60,20,0.001,0.829
30,10,90,60,24,0.001,0.829
30,15,90,10,0,0.001,1.073
30,15,90,10,1,0.001,1.069
30,15,90,10,2,0.001,1.066
30,15,90,10,3,0.001,1.064
30,15,90,10,4,0.001,1.062
30,15,90,10,8,0.001,1.055
30,15,90,10,12,0.001,1.049
30,15,90,10,16,0.001,1.043
30,15,90,10,20,0.001,1.038
30,15,90,10,24,0.001,1.033
30,15,90,30,0,0.001,1.073
30,15,90,30,1,0.001,1.064
30,15,90,30,2,0.001,1.059
30,15,90,30,3,0.001,1.054
30,15,90,30,4,0.001,1.05
30,15,90,30,8,0.001,1.036
30,15,90,30,12,0.001,1.023
30,15,90,30,16,0.001,1.012
30,15,90,30,20,0.001,1.007
30,15,90,30,24,0.001,1.006
30,15,90,60,0,0.001,1.073
30,15,90,60,1,0.001,1.059
30,15,90,60,2,0.001,1.05
30,15,90,60,3,0.001,1.042
30,15,90,60,4,0.001,1.036
30,15,90,60,8,0.001,1.011
30,15,90,60,12,0.001,1
30,15,90,60,16,0.001,0.999
30,15,90,60,20,0.001,0.999
30,15,90,60,24,0.001,0.999
30,20,90,10,0,0.001,1.256
30,20,90,10,1,0.001,1.251
30,20,90,10,2,0.001,1.247
30,20,90,10,3,0.001,1.245
30,20,90,10,4,0.001,1.242
30,20,90,10,8,0.001,1.233
30,20,90,10,12,0.001,1.224
30,20,90,10,16,0.001,1.218
30,20,90,10,20,0.001,1.212
30,20,90,10,24,0.001,1.206
30,20,90,30,0,0.001,1.256
30,20,90,30,1,0.001,1.245
30,20,90,30,2,0.001,1.239
30,20,90,30,3,0.001,1.232
30,20,90,30,4,0.001,1.226
30,20,90,30,8,0.001,1.209
30,20,90,30,12,0.001,1.194
30,20,90,30,16,0.001,1.174
30,20,90,30,20,0.001,1.17
30,20,90,30,24,0.001,1.17
30,20,90,60,0,0.001,1.256
30,20,90,60,1,0.001,1.239
30,20,90,60,2,0.001,1.226
30,20,90,60,3,0.001,1.217
30,20,90,60,4,0.001,1.21
30,20,90,60,8,0.001,1.182
30,20,90,60,12,0.001,1.164
30,20,90,60,16,0.001,1.163
30,20,90,60,20,0.001,1.163
30,20,90,60,24,0.001,1.163
15,0,30,10,0,0.0001,0.537
15,0,30,10,1,0.0001,0.532
15,0,30,10,2,0.0001,0.528
15,0,30,10,3,0.0001,0.525
15,0,30,10,4,0.0001,0.522
15,0,30,10,8,0.0001,0.51
15,0,30,10,12,0.0001,0.501
15,0,30,10,16,0.0001,0.495
15,0,30,10,20,0.0001,0.49
15,0,30,10,24,0.0001,0.486
15,0,30,30,0,0.0001,0.54
15,0,30,30,1,0.0001,0.523
15,0,30,30,2,0.0001,0.504
15,0,30,30,3,0.0001,0.488
15,0,30,30,4,0.0001,0.476
15,0,30,30,8,0.0001,0.445
15,0,30,30,12,0.0001,0.424
15,0,30,30,16,0.0001,0.405
15,0,30,30,20,0.0001,0.387
15,0,30,30,24,0.0001,0.373
15,0,30,60,0,0.0001,0.540
15,0,30,60,1,0.0001,0.498
15,0,30,60,2,0.0001,0.463
15,0,30,60,3,0.0001,0.436
15,0,30,60,4,0.0001,0.416
15,0,30,60,8,0.0001,0.362
15,0,30,60,12,0.0001,0.323
15,0,30,60,16,0.0001,0.293
15,0,30,60,20,0.0001,0.270
15,0,30,60,24,0.0001,0.256
15,5,30,10,0,0.0001,0.88
15,5,30,10,1,0.0001,0.879
15,5,30,10,2,0.0001,0.878
15,5,30,10,3,0.0001,0.877
15,5,30,10,4,0.0001,0.876
15,5,30,10,8,0.0001,0.873
15,5,30,10,12,0.0001,0.87
15,5,30,10,16,0.0001,0.866
15,5,30,10,20,0.0001,0.863
15,5,30,10,24,0.0001,0.86
15,5,30,30,0,0.0001,0.881
15,5,30,30,1,0.0001,0.877
15,5,30,30,2,0.0001,0.874
15,5,30,30,3,0.0001,0.87
15,5,30,30,4,0.0001,0.867
15,5,30,30,8,0.0001,0.853
15,5,30,30,12,0.0001,0.838
15,5,30,30,16,0.0001,0.823
15,5,30,30,20,0.0001,0.811
15,5,30,30,24,0.0001,0.801
15,5,30,60,0,0.0001,0.881
15,5,30,60,1,0.0001,0.873
15,5,30,60,2,0.0001,0.866
15,5,30,60,3,0.0001,0.859
15,5,30,60,4,0.0001,0.850
15,5,30,60,8,0.0001,0.814
15,5,30,60,12,0.0001,0.782
15,5,30,60,16,0.0001,0.758
15,5,30,60,20,0.0001,0.745
15,5,30,60,24,0.0001,0.737
15,10,30,10,0,0.0001,1.161
15,10,30,10,1,0.0001,1.16
15,10,30,10,2,0.0001,1.159
15,10,30,10,3,0.0001,1.158
15,10,30,10,4,0.0001,1.157
15,10,30,10,8,0.0001,1.154
15,10,30,10,12,0.0001,1.15
15,10,30,10,16,0.0001,1.147
15,10,30,10,20,0.0001,1.144
15,10,30,10,24,0.0001,1.141
15,10,30,30,0,0.0001,1.162
15,10,30,30,1,0.0001,1.158
15,10,30,30,2,0.0001,1.155
15,10,30,30,3,0.0001,1.152
15,10,30,30,4,0.0001,1.149
15,10,30,30,8,0.0001,1.136
15,10,30,30,12,0.0001,1.124
15,10,30,30,16,0.0001,1.111
15,10,30,30,20,0.0001,1.098
15,10,30,30,24,0.0001,1.088
15,10,30,60,0,0.0001,1.162
15,10,30,60,1,0.0001,1.155
15,10,30,60,2,0.0001,1.148
15,10,30,60,3,0.0001,1.141
15,10,30,60,4,0.0001,1.135
15,10,30,60,8,0.0001,1.107
15,10,30,60,12,0.0001,1.074
15,10,30,60,16,0.0001,1.051
15,10,30,60,20,0.0001,1.037
15,10,30,60,24,0.0001,1.030
15,15,30,10,0,0.0001,1.424
15,15,30,10,1,0.0001,1.424
15,15,30,10,2,0.0001,1.423
15,15,30,10,3,0.0001,1.422
15,15,30,10,4,0.0001,1.421
15,15,30,10,8,0.0001,1.419
15,15,30,10,12,0.0001,1.415
15,15,30,10,16,0.0001,1.412
15,15,30,10,20,0.0001,1.41
15,15,30,10,24,0.0001,1.407
15,15,30,30,0,0.0001,1.425
15,15,30,30,1,0.0001,1.422
15,15,30,30,2,0.0001,1.42
15,15,30,30,3,0.0001,1.417
15,15,30,30,4,0.0001,1.414
15,15,30,30,8,0.0001,1.403
15,15,30,30,12,0.0001,1.393
15,15,30,30,16,0.0001,1.383
15,15,30,30,20,0.0001,1.371
15,15,30,30,24,0.0001,1.362
15,15,30,60,0,0.0001,1.425
15,15,30,60,1,0.0001,1.419
15,15,30,60,2,0.0001,1.414
15,15,30,60,3,0.0001,1.408
15,15,30,60,4,0.0001,1.402
15,15,30,60,8,0.0001,1.379
15,15,30,60,12,0.0001,1.349
15,15,30,60,16,0.0001,1.328
15,15,30,60,20,0.0001,1.315
15,15,30,60,24,0.0001,1.308
15,20,30,10,0,0.0001,1.684
15,20,30,10,1,0.0001,1.683
15,20,30,10,2,0.0001,1.682
15,20,30,10,3,0.0001,1.682
15,20,30,10,4,0.0001,1.681
15,20,30,10,8,0.0001,1.678
15,20,30,10,12,0.0001,1.675
15,20,30,10,16,0.0001,1.672
15,20,30,10,20,0.0001,1.669
15,20,30,10,24,0.0001,1.667
15,20,30,30,0,0.0001,1.685
15,20,30,30,1,0.0001,1.682
15,20,30,30,2,0.0001,1.679
15,20,30,30,3,0.0001,1.677
15,20,30,30,4,0.0001,1.674
15,20,30,30,8,0.0001,1.663
15,20,30,30,12,0.0001,1.653
15,20,30,30,16,0.0001,1.642
15,20,30,30,20,0.0001,1.63
15,20,30,30,24,0.0001,1.621
15,20,30,60,0,0.0001,1.685
15,20,30,60,1,0.0001,1.679
15,20,30,60,2,0.0001,1.673
15,20,30,60,3,0.0001,1.667
15,20,30,60,4,0.0001,1.662
15,20,30,60,8,0.0001,1.639
15,20,30,60,12,0.0001,1.609
15,20,30,60,16,0.0001,1.587
15,20,30,60,20,0.0001,1.575
15,20,30,60,24,0.0001,1.568
20,0,30,10,0,0.0001,0.728
20,0,30,10,1,0.0001,0.722
20,0,30,10,2,0.0001,0.716
20,0,30,10,3,0.0001,0.712
20,0,30,10,4,0.0001,0.708
20,0,30,10,8,0.0001,0.69
20,0,30,10,12,0.0001,0.678
20,0,30,10,16,0.0001,0.67
20,0,30,10,20,0.0001,0.664
20,0,30,10,24,0.0001,0.658
20,0,30,30,0,0.0001,0.732
20,0,30,30,1,0.0001,0.71
20,0,30,30,2,0.0001,0.683
20,0,30,30,3,0.0001,0.661
20,0,30,30,4,0.0001,0.645
20,0,30,30,8,0.0001,0.603
20,0,30,30,12,0.0001,0.575
20,0,30,30,16,0.0001,0.549
20,0,30,30,20,0.0001,0.525
20,0,30,30,24,0.0001,0.505
20,0,30,60,0,0.0001,0.732
20,0,30,60,1,0.0001,0.674
20,0,30,60,2,0.0001,0.627
20,0,30,60,3,0.0001,0.591
20,0,30,60,4,0.0001,0.564
20,0,30,60,8,0.0001,0.491
20,0,30,60,12,0.0001,0.438
20,0,30,60,16,0.0001,0.397
20,0,30,60,20,0.0001,0.373
20,0,30,60,24,0.0001,0.347
20,5,30,10,0,0.0001,1.087
20,5,30,10,1,0.0001,1.084
20,5,30,10,2,0.0001,1.083
20,5,30,10,3,0.0001,1.081
20,5,30,10,4,0.0001,1.08
20,5,30,10,8,0.0001,1.074
20,5,30,10,12,0.0001,1.068
20,5,30,10,16,0.0001,1.062
20,5,30,10,20,0.0001,1.056
20,5,30,10,24,0.0001,1.052
20,5,30,30,0,0.0001,1.088
20,5,30,30,1,0.0001,1.081
20,5,30,30,2,0.0001,1.076
20,5,30,30,3,0.0001,1.07
20,5,30,30,4,0.0001,1.065
20,5,30,30,8,0.0001,1.042
20,5,30,30,12,0.0001,1.021
20,5,30,30,16,0.0001,1.001
20,5,30,30,20,0.0001,0.985
20,5,30,30,24,0.0001,0.971
20,5,30,60,0,0.0001,1.088
20,5,30,60,1,0.0001,1.075
20,5,30,60,2,0.0001,1.063
20,5,30,60,3,0.0001,1.051
20,5,30,60,4,0.0001,1.038
20,5,30,60,8,0.0001,0.989
20,5,30,60,12,0.0001,0.946
20,5,30,60,16,0.0001,0.915
20,5,30,60,20,0.0001,0.896
20,5,30,60,24,0.0001,0.887
20,10,30,10,0,0.0001,1.376
20,10,30,10,1,0.0001,1.375
20,10,30,10,2,0.0001,1.373
20,10,30,10,3,0.0001,1.372
20,10,30,10,4,0.0001,1.371
20,10,30,10,8,0.0001,1.367
20,10,30,10,12,0.0001,1.362
20,10,30,10,16,0.0001,1.357
20,10,30,10,20,0.0001,1.354
20,10,30,10,24,0.0001,1.35
20,10,30,30,0,0.0001,1.377
20,10,30,30,1,0.0001,1.372
20,10,30,30,2,0.0001,1.368
20,10,30,30,3,0.0001,1.364
20,10,30,30,4,0.0001,1.359
20,10,30,30,8,0.0001,1.343
20,10,30,30,12,0.0001,1.327
20,10,30,30,16,0.0001,1.31
20,10,30,30,20,0.0001,1.292
20,10,30,30,24,0.0001,1.278
20,10,30,60,0,0.0001,1.377
20,10,30,60,1,0.0001,1.367
20,10,30,60,2,0.0001,1.358
20,10,30,60,3,0.0001,1.349
20,10,30,60,4,0.0001,1.340
20,10,30,60,8,0.0001,1.303
20,10,30,60,12,0.0001,1.259
20,10,30,60,16,0.0001,1.228
20,10,30,60,20,0.0001,1.210
20,10,30,60,24,0.0001,1.200
20,15,30,10,0,0.0001,1.655
20,15,30,10,1,0.0001,1.654
20,15,30,10,2,0.0001,1.652
20,15,30,10,3,0.0001,1.651
20,15,30,10,4,0.0001,1.65
20,15,30,10,8,0.0001,1.645
20,15,30,10,12,0.0001,1.641
20,15,30,10,16,0.0001,1.636
20,15,30,10,20,0.0001,1.632
20,15,30,10,24,0.0001,1.628
20,15,30,30,0,0.0001,1.656
20,15,30,30,1,0.0001,1.652
20,15,30,30,2,0.0001,1.647
20,15,30,30,3,0.0001,1.643
20,15,30,30,4,0.0001,1.639
20,15,30,30,8,0.0001,1.622
20,15,30,30,12,0.0001,1.606
20,15,30,30,16,0.0001,1.588
20,15,30,30,20,0.0001,1.57
20,15,30,30,24,0.0001,1.556
20,15,30,60,0,0.0001,1.656
20,15,30,60,1,0.0001,1.647
20,15,30,60,2,0.0001,1.638
20,15,30,60,3,0.0001,1.629
20,15,30,60,4,0.0001,1.620
20,15,30,60,8,0.0001,1.582
20,15,30,60,12,0.0001,1.537
20,15,30,60,16,0.0001,1.506
20,15,30,60,20,0.0001,1.488
20,15,30,60,24,0.0001,1.477
20,20,30,10,0,0.0001,1.915
20,20,30,10,1,0.0001,1.914
20,20,30,10,2,0.0001,1.913
20,20,30,10,3,0.0001,1.912
20,20,30,10,4,0.0001,1.911
20,20,30,10,8,0.0001,1.907
20,20,30,10,12,0.0001,1.903
20,20,30,10,16,0.0001,1.899
20,20,30,10,20,0.0001,1.895
20,20,30,10,24,0.0001,1.892
20,20,30,30,0,0.0001,1.916
20,20,30,30,1,0.0001,1.912
20,20,30,30,2,0.0001,1.908
20,20,30,30,3,0.0001,1.905
20,20,30,30,4,0.0001,1.901
20,20,30,30,8,0.0001,1.886
20,20,30,30,12,0.0001,1.873
20,20,30,30,16,0.0001,1.859
20,20,30,30,20,0.0001,1.842
20,20,30,30,24,0.0001,1.83
20,20,30,60,0,0.0001,1.918
20,20,30,60,1,0.0001,1.908
20,20,30,60,2,0.0001,1.900
20,20,30,60,3,0.0001,1.892
20,20,30,60,4,0.0001,1.885
20,20,30,60,8,0.0001,1.853
20,20,30,60,12,0.0001,1.813
20,20,30,60,16,0.0001,1.784
20,20,30,60,20,0.0001,1.766
20,20,30,60,24,0.0001,1.756
25,0,30,10,0,0.0001,0.932
25,0,30,10,1,0.0001,0.924
25,0,30,10,2,0.0001,0.917
25,0,30,10,3,0.0001,0.911
25,0,30,10,4,0.0001,0.906
25,0,30,10,8,0.0001,0.883
25,0,30,10,12,0.0001,0.868
25,0,30,10,16,0.0001,0.858
25,0,30,10,20,0.0001,0.85
25,0,30,10,24,0.0001,0.843
25,0,30,30,0,0.0001,0.937
25,0,30,30,1,0.0001,0.909
25,0,30,30,2,0.0001,0.874
25,0,30,30,3,0.0001,0.846
25,0,30,30,4,0.0001,0.825
25,0,30,30,8,0.0001,0.772
25,0,30,30,12,0.0001,0.736
25,0,30,30,16,0.0001,0.703
25,0,30,30,20,0.0001,0.672
25,0,30,30,24,0.0001,0.647
25,0,30,60,0,0.0001,0.937
25,0,30,60,1,0.0001,0.862
25,0,30,60,2,0.0001,0.802
25,0,30,60,3,0.0001,0.757
25,0,30,60,4,0.0001,0.723
25,0,30,60,8,0.0001,0.628
25,0,30,60,12,0.0001,0.561
25,0,30,60,16,0.0001,0.509
25,0,30,60,20,0.0001,0.477
25,0,30,60,24,0.0001,0.444
25,5,30,10,0,0.0001,1.3
25,5,30,10,1,0.0001,1.298
25,5,30,10,2,0.0001,1.295
25,5,30,10,3,0.0001,1.293
25,5,30,10,4,0.0001,1.291
25,5,30,10,8,0.0001,1.284
25,5,30,10,12,0.0001,1.276
25,5,30,10,16,0.0001,1.268
25,5,30,10,20,0.0001,1.262
25,5,30,10,24,0.0001,1.256
25,5,30,30,0,0.0001,1.302
25,5,30,30,1,0.0001,1.293
25,5,30,30,2,0.0001,1.286
25,5,30,30,3,0.0001,1.279
25,5,30,30,4,0.0001,1.272
25,5,30,30,8,0.0001,1.243
25,5,30,30,12,0.0001,1.217
25,5,30,30,16,0.0001,1.192
25,5,30,30,20,0.0001,1.171
25,5,30,30,24,0.0001,1.153
25,5,30,60,0,0.0001,1.302
25,5,30,60,1,0.0001,1.285
25,5,30,60,2,0.0001,1.270
25,5,30,60,3,0.0001,1.254
25,5,30,60,4,0.0001,1.238
25,5,30,60,8,0.0001,1.176
25,5,30,60,12,0.0001,1.122
25,5,30,60,16,0.0001,1.081
25,5,30,60,20,0.0001,1.058
25,5,30,60,24,0.0001,1.045
25,10,30,10,0,0.0001,1.604
25,10,30,10,1,0.0001,1.602
25,10,30,10,2,0.0001,1.6
25,10,30,10,3,0.0001,1.599
25,10,30,10,4,0.0001,1.597
25,10,30,10,8,0.0001,1.592
25,10,30,10,12,0.0001,1.587
25,10,30,10,16,0.0001,1.581
25,10,30,10,20,0.0001,1.577
25,10,30,10,24,0.0001,1.572
25,10,30,30,0,0.0001,1.606
25,10,30,30,1,0.0001,1.599
25,10,30,30,2,0.0001,1.594
25,10,30,30,3,0.0001,1.588
25,10,30,30,4,0.0001,1.582
25,10,30,30,8,0.0001,1.561
25,10,30,30,12,0.0001,1.541
25,10,30,30,16,0.0001,1.515
25,10,30,30,20,0.0001,1.494
25,10,30,30,24,0.0001,1.476
25,10,30,60,0,0.0001,1.606
25,10,30,60,1,0.0001,1.593
25,10,30,60,2,0.0001,1.580
25,10,30,60,3,0.0001,1.569
25,10,30,60,4,0.0001,1.557
25,10,30,60,8,0.0001,1.500
25,10,30,60,12,0.0001,1.444
25,10,30,60,16,0.0001,1.404
25,10,30,60,20,0.0001,1.380
25,10,30,60,24,0.0001,1.367
25,15,30,10,0,0.0001,1.885
25,15,30,10,1,0.0001,1.883
25,15,30,10,2,0.0001,1.881
25,15,30,10,3,0.0001,1.88
25,15,30,10,4,0.0001,1.878
25,15,30,10,8,0.0001,1.873
25,15,30,10,12,0.0001,1.867
25,15,30,10,16,0.0001,1.861
25,15,30,10,20,0.0001,1.856
25,15,30,10,24,0.0001,1.851
25,15,30,30,0,0.0001,1.886
25,15,30,30,1,0.0001,1.88
25,15,30,30,2,0.0001,1.875
25,15,30,30,3,0.0001,1.87
25,15,30,30,4,0.0001,1.864
25,15,30,30,8,0.0001,1.842
25,15,30,30,12,0.0001,1.822
25,15,30,30,16,0.0001,1.8
25,15,30,30,20,0.0001,1.777
25,15,30,30,24,0.0001,1.759
25,15,30,60,0,0.0001,1.886
25,15,30,60,1,0.0001,1.874
25,15,30,60,2,0.0001,1.863
25,15,30,60,3,0.0001,1.852
25,15,30,60,4,0.0001,1.840
25,15,30,60,8,0.0001,1.792
25,15,30,60,12,0.0001,1.735
25,15,30,60,16,0.0001,1.695
